match_date_time,garment_sku,location_id
2025-04-16 15:15:50,BCBSO000S,R3C85-N-CT2
2025-04-16 15:15:47,BCBSO000M,R3C85-N-CT3
2025-04-16 15:15:36,BCBSO000L,R3C85-N-DT1
2025-04-16 15:13:28,BCBSLO2XL,R3E85-S-BT3
2025-04-16 15:13:25,BCBSLO0XL,R3E85-S-BT2
2025-04-16 15:13:35,BCBSLO00S,R3E85-S-AT2
2025-04-16 15:13:32,BCBSLO00M,R3E85-S-AT3
2025-04-16 15:13:22,BCBSLO00L,R3E85-S-BT1
2025-04-16 15:12:57,BCBS0B3XL,R3F85-S-AT3
2025-04-16 15:16:56,BCBS0B2XL,R3D85-N-DT3
2025-04-16 15:16:38,BCBS0B0XS,R3D85-N-CT1
2025-04-16 15:16:53,BCBS0B0XL,R3D85-N-DT2
2025-04-16 15:16:41,BCBS0B00S,R3D85-N-CT2
2025-04-16 15:16:45,BCBS0B00M,R3D85-N-CT3
2025-04-16 15:16:49,BCBS0B00L,R3D85-N-DT1
2025-04-16 15:17:30,BCBS0A2XL,R3E85-N-BT3
2025-04-16 15:17:42,BCBS0A0XS,R3E85-N-AT1
2025-04-16 15:17:26,BCBS0A0XL,R3E85-N-BT2
2025-04-16 15:17:38,BCBS0A00S,R3E85-N-AT2
2025-04-16 15:17:34,BCBS0A00M,R3E85-N-AT3
2025-04-16 15:17:22,BCBS0A00L,R3E85-N-BT1
2025-04-16 11:48:45,BBSB7C24M,R3G67-N-BT3
2025-04-16 11:48:48,BBSB7C12M,R3G67-N-BT1
2025-04-16 11:48:52,BBSB7C0NB,R3G67-N-AT2
2025-04-16 11:48:55,BBSB7C06M,R3G67-N-AT3
2025-04-16 11:37:14,BBSB4N0NB,R3C65-N-CT2
2025-04-16 11:38:01,BBSB1W24M,R3C65-N-BT3
2025-04-16 11:38:04,BBSB1W18M,R3C65-N-BT2
2025-04-16 11:38:07,BBSB1W12M,R3C65-N-BT1
2025-04-16 11:38:11,BBSB1W0NB,R3C65-N-AT2
2025-04-16 11:38:14,BBSB1W06M,R3C65-N-AT3
2025-04-16 11:30:50,BBSB1R24M,R3C65-S-DT3
2025-04-16 11:30:53,BBSB1R18M,R3C65-S-DT2
2025-04-16 11:30:57,BBSB1R12M,R3C65-S-DT1
2025-04-16 11:31:00,BBSB1R06M,R3C65-S-CT3
2025-04-16 11:31:15,BBSB1P24M,R3C65-S-BT3
2025-04-16 11:31:24,BBSB1P12M,R3C65-S-BT1
2025-04-16 11:31:28,BBSB1P0NB,R3C65-S-AT1
2025-04-16 11:31:31,BBSB1P06M,R3C65-S-AT3
2025-04-16 11:47:08,BBSB1N0NB,R3G67-S-CT2
2025-04-16 11:47:05,BBSB1N06M,R3G67-S-CT3
2025-04-16 11:49:51,BBSB1H24M,R3F67-N-BT3
2025-04-16 11:49:55,BBSB1H18M,R3F67-N-BT2
2025-04-16 11:49:58,BBSB1H12M,R3F67-N-BT1
2025-04-16 11:50:05,BBSB1H0NB,R3F67-N-AT2
2025-04-16 11:50:08,BBSB1H06M,R3F67-N-AT3
2025-04-16 11:49:41,BBSB1F18M,R3F67-N-DT2
2025-04-16 11:49:38,BBSB1F12M,R3F67-N-DT1
2025-04-16 11:49:45,BBSB1F0NB,R3F67-N-CT2
2025-04-16 11:49:48,BBSB1F06M,R3F67-N-CT3
2025-04-16 11:59:46,AVFTY83XL,R3G69-N-CT2
2025-04-16 12:10:15,AVFTY82XL,R3F71-N-BT3
2025-04-16 12:10:18,AVFTY80XL,R3F71-N-BT2
2025-04-16 12:10:28,AVFTY800S,R3F71-N-AT2
2025-04-16 12:10:32,AVFTY800M,R3F71-N-AT3
2025-04-16 12:10:22,AVFTY800L,R3F71-N-BT1
2025-04-16 11:58:59,AVFTY63XL,R3G69-S-DT1
2025-04-16 12:06:12,AVFTY62XL,R3E71-S-DT3
2025-04-16 12:06:22,AVFTY60XS,R3E71-S-CT1
2025-04-16 12:06:16,AVFTY60XL,R3E71-S-DT2
2025-04-16 12:06:26,AVFTY600S,R3E71-S-CT2
2025-04-16 12:06:29,AVFTY600M,R3E71-S-CT3
2025-04-16 12:06:19,AVFTY600L,R3E71-S-DT1
2025-04-16 12:00:10,AVFTM83XL,R3G69-N-AT1
2025-04-16 12:08:21,AVFTM82XL,R3G71-N-DT3
2025-04-16 12:08:24,AVFTM80XL,R3G71-N-DT2
2025-04-16 12:08:38,AVFTM800S,R3G71-N-CT2
2025-04-16 12:08:41,AVFTM800M,R3G71-N-CT3
2025-04-16 12:08:28,AVFTM800L,R3G71-N-DT1
2025-04-16 11:59:42,AVFTL73XL,R3G69-N-CT1
2025-04-16 12:09:09,AVFTL72XL,R3F71-N-DT3
2025-04-16 12:09:12,AVFTL70XL,R3F71-N-DT2
2025-04-16 12:09:22,AVFTL700S,R3F71-N-CT2
2025-04-16 16:40:24,AVFTL700M,R3F71-N-CT3
2025-04-16 12:09:15,AVFTL700L,R3F71-N-DT1
2025-04-16 11:58:52,AVFTC23XL,R3G69-S-DT3
2025-04-16 12:10:35,AVFTC22XL,R3E71-N-DT3
2025-04-16 12:10:39,AVFTC20XL,R3E71-N-DT2
2025-04-16 12:10:49,AVFTC200S,R3E71-N-CT2
2025-04-16 16:30:47,AVFTC200M,R3E71-N-CT3
2025-04-16 12:10:42,AVFTC200L,R3E71-N-DT1
2025-04-16 11:59:02,AVFT9N3XL,R3G69-S-CT1
2025-04-16 12:10:55,AVFT9N2XL,R3E71-N-BT3
2025-04-16 12:10:59,AVFT9N0XL,R3E71-N-BT2
2025-04-16 12:11:09,AVFT9N00S,R3E71-N-AT2
2025-04-16 12:11:13,AVFT9N00M,R3E71-N-AT3
2025-04-16 12:11:02,AVFT9N00L,R3E71-N-BT1
2025-04-16 11:59:05,AVFT8K3XL,R3G69-S-CT2
2025-04-16 11:59:12,AVFT8K2XL,R3G69-S-BT3
2025-04-16 11:59:22,AVFT8K0XS,R3G69-S-AT1
2025-04-16 11:59:16,AVFT8K0XL,R3G69-S-BT2
2025-04-16 11:59:26,AVFT8K00S,R3G69-S-AT2
2025-04-16 11:59:29,AVFT8K00M,R3G69-S-AT3
2025-04-16 11:59:19,AVFT8K00L,R3G69-S-BT1
2025-04-16 11:59:36,AVFT7P3XL,R3G69-N-DT2
2025-04-16 12:11:16,AVFT7P2XL,R3D71-N-DT3
2025-04-16 12:11:20,AVFT7P0XL,R3D71-N-DT2
2025-04-16 12:11:30,AVFT7P00S,R3D71-N-CT2
2025-04-16 16:30:19,AVFT7P00M,R3D71-N-CT3
2025-04-16 12:11:23,AVFT7P00L,R3D71-N-DT1
2025-04-16 11:59:32,AVFT5G3XL,R3G69-N-DT3
2025-04-16 12:11:37,AVFT5G2XL,R3D71-N-BT3
2025-04-16 12:11:40,AVFT5G0XL,R3D71-N-BT2
2025-04-16 12:11:50,AVFT5G00S,R3D71-N-AT2
2025-04-16 12:11:54,AVFT5G00M,R3D71-N-AT3
2025-04-16 12:11:44,AVFT5G00L,R3D71-N-BT1
2025-04-16 12:00:06,AVFT5B3XL,R3G69-N-AT2
2025-04-16 12:08:45,AVFT5B2XL,R3G71-N-BT3
2025-04-16 12:08:48,AVFT5B0XL,R3G71-N-BT2
2025-04-16 12:09:02,AVFT5B00S,R3G71-N-AT2
2025-04-16 12:09:05,AVFT5B00M,R3G71-N-AT3
2025-04-16 12:08:51,AVFT5B00L,R3G71-N-BT1
2025-04-16 11:58:55,AVFT3H3XL,R3G69-S-DT2
2025-04-16 12:06:33,AVFT3H2XL,R3E71-S-BT3
2025-04-16 12:06:43,AVFT3H0XS,R3E71-S-AT1
2025-04-16 12:06:36,AVFT3H0XL,R3E71-S-BT2
2025-04-16 12:06:46,AVFT3H00S,R3E71-S-AT2
2025-04-16 12:06:50,AVFT3H00M,R3E71-S-AT3
2025-04-16 12:06:40,AVFT3H00L,R3E71-S-BT1
2025-04-16 12:00:00,AVFT2C3XL,R3G69-N-BT1
2025-04-16 12:07:14,AVFT2C2XL,R3F71-S-BT3
2025-04-16 12:07:18,AVFT2C0XL,R3F71-S-BT2
2025-04-16 12:07:33,AVFT2C00S,R3F71-S-AT2
2025-04-16 12:07:36,AVFT2C00M,R3F71-S-AT3
2025-04-16 12:07:22,AVFT2C00L,R3F71-S-BT1
2025-04-16 12:00:03,AVFT1W3XL,R3G69-N-AT3
2025-04-16 12:05:31,AVFT1W2XL,R3D71-S-DT3
2025-04-16 12:05:41,AVFT1W0XS,R3D71-S-CT1
2025-04-16 12:05:34,AVFT1W0XL,R3D71-S-DT2
2025-04-16 12:05:45,AVFT1W00S,R3D71-S-CT2
2025-04-16 12:05:48,AVFT1W00M,R3D71-S-CT3
2025-04-16 12:05:38,AVFT1W00L,R3D71-S-DT1
2025-04-16 11:59:53,AVFT1R3XL,R3G69-N-BT3
2025-04-16 12:08:00,AVFT1R2XL,R3G71-S-BT3
2025-04-16 12:08:03,AVFT1R0XL,R3G71-S-BT2
2025-04-16 12:08:14,AVFT1R00S,R3G71-S-AT2
2025-04-16 12:08:17,AVFT1R00M,R3G71-S-AT3
2025-04-16 12:08:07,AVFT1R00L,R3G71-S-BT1
2025-04-16 11:59:39,AVFT1N3XL,R3G69-N-DT1
2025-04-16 12:05:52,AVFT1N2XL,R3D71-S-BT3
2025-04-16 12:06:02,AVFT1N0XS,R3D71-S-AT1
2025-04-16 12:05:55,AVFT1N0XL,R3D71-S-BT2
2025-04-16 12:06:05,AVFT1N00S,R3D71-S-AT2
2025-04-16 12:06:09,AVFT1N00M,R3D71-S-AT3
2025-04-16 12:05:58,AVFT1N00L,R3D71-S-BT1
2025-04-16 11:59:56,AVFT1B3XL,R3G69-N-BT2
2025-04-16 12:07:39,AVFT1B2XL,R3G71-S-DT3
2025-04-16 12:07:50,AVFT1B0XS,R3G71-S-CT1
2025-04-16 12:07:43,AVFT1B0XL,R3G71-S-DT2
2025-04-16 12:07:53,AVFT1B00S,R3G71-S-CT2
2025-04-16 12:07:56,AVFT1B00M,R3G71-S-CT3
2025-04-16 12:07:46,AVFT1B00L,R3G71-S-DT1
2025-04-16 11:59:49,AVFT0L3XL,R3G69-N-CT3
2025-04-16 12:06:53,AVFT0L2XL,R3F71-S-DT3
2025-04-16 12:06:57,AVFT0L0XL,R3F71-S-DT2
2025-04-16 12:07:07,AVFT0L00S,R3F71-S-CT2
2025-04-16 12:07:10,AVFT0L00M,R3F71-S-CT3
2025-04-16 12:07:00,AVFT0L00L,R3F71-S-DT1
2025-04-16 10:26:32,ASSTT13XL,R3B53-S-BD2
2025-04-16 10:26:35,ASSTT12XL,R3B53-S-BD1
2025-04-16 10:27:07,ASSTT10XL,R3D53-S-DD2
2025-04-16 10:27:13,ASSTT100S,R3D53-S-CD1
2025-04-16 10:27:16,ASSTT100M,R3D53-S-CD2
2025-04-16 10:27:10,ASSTT100L,R3D53-S-DD1
2025-04-16 10:26:21,ASSTL53XL,R3B53-S-DD2
2025-04-16 10:26:23,ASSTL52XL,R3B53-S-DD1
2025-04-16 10:33:22,ASSTL50XL,R3D53-N-DD2
2025-04-16 10:33:28,ASSTL500S,R3D53-N-CD1
2025-04-16 10:33:31,ASSTL500M,R3D53-N-CD2
2025-04-16 10:33:25,ASSTL500L,R3D53-N-DD1
2025-04-16 10:34:22,ASSTI73XL,R3B53-N-BD2
2025-04-16 10:34:25,ASSTI72XL,R3B53-N-BD1
2025-04-16 10:26:44,ASSTI70XL,R3C53-S-DD2
2025-04-16 10:26:50,ASSTI700S,R3C53-S-CD1
2025-04-16 10:26:53,ASSTI700M,R3C53-S-CD2
2025-04-16 10:26:47,ASSTI700L,R3C53-S-DD1
2025-04-16 10:37:38,ASSTB63XL,R3G55-N-BD2
2025-04-16 10:37:42,ASSTB62XL,R3G55-N-BD1
2025-04-16 10:37:51,ASSTB60XL,R3F55-N-DD2
2025-04-16 10:37:57,ASSTB600S,R3F55-N-CD1
2025-04-16 10:38:00,ASSTB600M,R3F55-N-CD2
2025-04-16 10:37:54,ASSTB600L,R3F55-N-DD1
2025-04-16 10:37:48,ASST9J3XL,R3G55-N-AD2
2025-04-16 10:37:45,ASST9J2XL,R3G55-N-AD1
2025-04-16 10:38:03,ASST9J0XL,R3F55-N-BD2
2025-04-16 10:38:09,ASST9J00S,R3F55-N-AD1
2025-04-16 10:38:12,ASST9J00M,R3F55-N-AD2
2025-04-16 10:38:06,ASST9J00L,R3F55-N-BD1
2025-04-16 10:34:31,ASST7F3XL,R3B53-N-AD2
2025-04-16 10:34:28,ASST7F2XL,R3B53-N-AD1
2025-04-16 10:26:56,ASST7F0XL,R3C53-S-BD2
2025-04-16 10:27:02,ASST7F00S,R3C53-S-AD1
2025-04-16 10:27:05,ASST7F00M,R3C53-S-AD2
2025-04-16 10:26:59,ASST7F00L,R3C53-S-BD1
2025-04-16 10:37:10,ASST5W3XL,R3G55-S-CD2
2025-04-16 10:37:07,ASST5W2XL,R3G55-S-CD1
2025-04-16 10:35:59,ASST5W0XL,R3D55-S-BD2
2025-04-16 10:36:05,ASST5W00S,R3D55-S-AD1
2025-04-16 10:36:09,ASST5W00M,R3D55-S-AD2
2025-04-16 10:36:02,ASST5W00L,R3D55-S-BD1
2025-04-16 10:37:22,ASST5N3XL,R3G55-S-AD2
2025-04-16 10:37:19,ASST5N2XL,R3G55-S-AD1
2025-04-16 10:36:24,ASST5N0XL,R3E55-S-BD2
2025-04-16 10:36:30,ASST5N00S,R3E55-S-AD1
2025-04-16 10:36:33,ASST5N00M,R3E55-S-AD2
2025-04-16 10:36:27,ASST5N00L,R3E55-S-BD1
2025-04-16 10:26:29,ASST5B3XL,R3B53-S-CD2
2025-04-16 10:26:26,ASST5B2XL,R3B53-S-CD1
2025-04-16 10:33:34,ASST5B0XL,R3D53-N-BD2
2025-04-16 10:33:43,ASST5B00S,R3D53-N-AD1
2025-04-16 10:33:40,ASST5B00M,R3D53-N-AD2
2025-04-16 10:33:37,ASST5B00L,R3D53-N-BD1
2025-04-16 10:37:13,ASST2H3XL,R3G55-S-BD2
2025-04-16 10:37:16,ASST2H2XL,R3G55-S-BD1
2025-04-16 10:36:12,ASST2H0XL,R3E55-S-DD2
2025-04-16 10:36:18,ASST2H00S,R3E55-S-CD1
2025-04-16 10:36:21,ASST2H00M,R3E55-S-CD2
2025-04-16 10:36:15,ASST2H00L,R3E55-S-DD1
2025-04-16 10:34:10,ASST2F3XL,R3B53-N-DD2
2025-04-16 10:34:13,ASST2F2XL,R3B53-N-DD1
2025-04-16 10:33:46,ASST2F0XL,R3C53-N-DD2
2025-04-16 10:33:52,ASST2F00S,R3C53-N-CD1
2025-04-16 10:33:55,ASST2F00M,R3C53-N-CD2
2025-04-16 10:33:49,ASST2F00L,R3C53-N-DD1
2025-04-16 10:37:26,ASST1W3XL,R3G55-N-DD2
2025-04-16 10:37:29,ASST1W2XL,R3G55-N-DD1
2025-04-16 10:36:48,ASST1W0XL,R3F55-S-BD2
2025-04-16 10:36:54,ASST1W00S,R3F55-S-AD1
2025-04-16 10:36:57,ASST1W00M,R3F55-S-AD2
2025-04-16 10:36:51,ASST1W00L,R3F55-S-BD1
2025-04-16 10:34:19,ASST1R3XL,R3B53-N-CD2
2025-04-16 10:34:16,ASST1R2XL,R3B53-N-CD1
2025-04-16 10:33:58,ASST1R0XL,R3C53-N-BD2
2025-04-16 10:34:04,ASST1R00S,R3C53-N-AD1
2025-04-16 10:34:07,ASST1R00M,R3C53-N-AD2
2025-04-16 10:34:01,ASST1R00L,R3C53-N-BD1
2025-04-16 10:37:00,ASST1N3XL,R3G55-S-DD2
2025-04-16 10:37:03,ASST1N2XL,R3G55-S-DD1
2025-04-16 10:35:47,ASST1N0XL,R3D55-S-DD2
2025-04-16 10:35:53,ASST1N00S,R3D55-S-CD1
2025-04-16 10:35:56,ASST1N00M,R3D55-S-CD2
2025-04-16 10:35:50,ASST1N00L,R3D55-S-DD1
2025-04-16 10:37:35,ASST1M3XL,R3G55-N-CD2
2025-04-16 10:37:32,ASST1M2XL,R3G55-N-CD1
2025-04-16 10:36:36,ASST1M0XL,R3F55-S-DD2
2025-04-16 10:36:42,ASST1M00S,R3F55-S-CD1
2025-04-16 10:36:45,ASST1M00M,R3F55-S-CD2
2025-04-16 10:36:39,ASST1M00L,R3F55-S-DD1
2025-04-16 10:26:41,ASST1B3XL,R3B53-S-AD2
2025-04-16 10:26:38,ASST1B2XL,R3B53-S-AD1
2025-04-16 10:27:19,ASST1B0XL,R3D53-S-BD2
2025-04-16 10:27:25,ASST1B00S,R3D53-S-AD1
2025-04-16 10:27:28,ASST1B00M,R3D53-S-AD2
2025-04-16 10:27:22,ASST1B00L,R3D53-S-BD1
2025-04-04 17:15:42,ALLS1B00L,R2E59-N-BD1
2025-04-04 17:15:51,ALLS1B00M,R2E59-N-AD2
2025-04-04 17:15:49,ALLS1B00S,R2E59-N-AD1
2025-04-04 17:15:47,ALLS1B0XL,R2E59-N-BD2
2025-04-04 17:13:49,ALLS1B2XL,R2D59-S-BD1
2025-04-04 17:13:50,ALLS1B3XL,R2D59-S-BD2
2025-04-04 17:15:35,ALLS1N00L,R2E59-N-DD1
2025-04-04 17:15:40,ALLS1N00M,R2E59-N-CD2
2025-04-04 17:15:39,ALLS1N00S,R2E59-N-CD1
2025-04-04 17:15:37,ALLS1N0XL,R2E59-N-DD2
2025-04-04 17:13:44,ALLS1N2XL,R2D59-S-CD1
2025-04-04 17:13:46,ALLS1N3XL,R2D59-S-CD2
2025-04-04 18:59:56,ALLS1O00L,R2E61-N-DD1
2025-04-04 19:00:08,ALLS1O00M,R2E61-N-CD2
2025-04-04 19:00:03,ALLS1O00S,R2E61-N-CD1
2025-04-04 18:59:58,ALLS1O0XL,R2E61-N-DD2
2025-04-04 17:15:22,ALLS1O2XL,R2D59-N-BD1
2025-04-04 17:15:24,ALLS1O3XL,R2D59-N-BD2
2025-04-04 17:13:33,ALLS1W00L,R2E59-S-BD1
2025-04-04 17:13:38,ALLS1W00M,R2E59-S-AD2
2025-04-04 17:13:36,ALLS1W00S,R2E59-S-AD1
2025-04-04 17:13:35,ALLS1W0XL,R2E59-S-BD2
2025-04-04 17:15:13,ALLS1W2XL,R2D59-N-CD1
2025-04-04 17:15:15,ALLS1W3XL,R2D59-N-CD2
2025-04-04 18:53:45,ALLS3H00L,R2E61-S-DD1
2025-04-04 18:53:47,ALLS3H0XL,R2E61-S-DD2
2025-04-04 17:15:27,ALLS3H2XL,R2D59-N-AD1
2025-04-04 17:15:31,ALLS3H3XL,R2D59-N-AD2
2025-04-04 19:00:13,ALLS4Y00L,R2E61-N-BD1
2025-04-04 19:00:16,ALLS4Y00M,R2E61-N-AD2
2025-04-04 19:00:15,ALLS4Y00S,R2E61-N-AD1
2025-04-04 19:00:11,ALLS4Y0XL,R2E61-N-BD2
2025-04-04 17:13:52,ALLS4Y2XL,R2D59-S-AD1
2025-04-04 17:13:54,ALLS4Y3XL,R2D59-S-AD2
2025-04-04 17:13:27,ALLSKN00L,R2E59-S-DD1
2025-04-04 17:13:32,ALLSKN00M,R2E59-S-CD2
2025-04-04 17:13:30,ALLSKN00S,R2E59-S-CD1
2025-04-04 17:13:29,ALLSKN0XL,R2E59-S-DD2
2025-04-04 17:15:09,ALLSKN2XL,R2D59-N-DD1
2025-04-04 17:15:11,ALLSKN3XL,R2D59-N-DD2
2025-04-05 0:16:24,ASHD1B00L,R2Q47-S-DD1
2025-04-05 0:16:45,ASHD1B00M,R2Q47-S-CD2
2025-04-05 0:16:44,ASHD1B00S,R2Q47-S-CD1
2025-04-05 0:16:52,ASHD1B0XL,R2Q47-S-BD2
2025-04-05 0:16:54,ASHD1B2XL,R2Q47-S-AD1
2025-04-05 0:16:55,ASHD1B3XL,R2Q47-S-AD2
2025-04-05 0:15:10,ASHD1N00L,R2M47-S-DD1
2025-04-05 0:15:13,ASHD1N00M,R2M47-S-CD2
2025-04-05 0:15:12,ASHD1N00S,R2M47-S-CD1
2025-04-05 0:15:09,ASHD1N0XL,R2M47-S-DD2
2025-04-05 0:15:51,ASHD1N2XL,R2O47-S-CD1
2025-04-05 0:15:52,ASHD1N3XL,R2O47-S-CD2
2025-04-05 0:15:20,ASHD1O00L,R2M47-S-BD1
2025-04-05 0:15:28,ASHD1O00M,R2M47-S-AD2
2025-04-05 0:15:25,ASHD1O00S,R2M47-S-AD1
2025-04-05 0:15:22,ASHD1O0XL,R2M47-S-BD2
2025-04-05 0:15:59,ASHD1O2XL,R2O47-S-AD1
2025-04-05 0:16:01,ASHD1O3XL,R2O47-S-AD2
2025-04-05 0:08:34,ASHD1P00L,R2Q47-N-DD1
2025-04-05 0:08:39,ASHD1P00M,R2Q47-N-CD2
2025-04-05 0:08:38,ASHD1P00S,R2Q47-N-CD1
2025-04-05 0:08:36,ASHD1P0XL,R2Q47-N-DD2
2025-04-05 0:02:48,ASHD1P2XL,R2M49-N-DD1
2025-04-05 0:02:49,ASHD1P3XL,R2M49-N-DD2
2025-04-05 0:13:38,ASHD1R00L,R2N47-N-DD1
2025-04-05 0:13:40,ASHD1R00M,R2N47-N-CD2
2025-04-05 0:13:39,ASHD1R00S,R2N47-N-CD1
2025-04-05 0:13:36,ASHD1R0XL,R2N47-N-DD2
2025-04-05 0:10:19,ASHD1R2XL,R2O47-N-CD1
2025-04-05 0:10:21,ASHD1R3XL,R2O47-N-CD2
2025-04-05 0:15:39,ASHD1W00L,R2N47-S-BD1
2025-04-05 0:15:44,ASHD1W00M,R2N47-S-AD2
2025-04-05 0:15:42,ASHD1W00S,R2N47-S-AD1
2025-04-05 0:15:40,ASHD1W0XL,R2N47-S-BD2
2025-04-05 0:15:55,ASHD1W2XL,R2O47-S-BD1
2025-04-05 0:15:57,ASHD1W3XL,R2O47-S-BD2
2025-04-05 0:16:13,ASHD2F00L,R2P47-S-BD1
2025-04-05 0:16:19,ASHD2F00M,R2P47-S-AD2
2025-04-05 0:16:17,ASHD2F00S,R2P47-S-AD1
2025-04-05 0:16:14,ASHD2F0XL,R2P47-S-BD2
2025-04-05 0:06:20,ASHD2F2XL,R2M49-S-BD1
2025-04-05 0:06:21,ASHD2F3XL,R2M49-S-BD2
2025-04-05 0:16:05,ASHD2H00L,R2P47-S-DD1
2025-04-05 0:16:11,ASHD2H00M,R2P47-S-CD2
2025-04-05 0:16:10,ASHD2H00S,R2P47-S-CD1
2025-04-05 0:16:07,ASHD2H0XL,R2P47-S-DD2
2025-04-05 0:06:15,ASHD2H2XL,R2M49-S-DD1
2025-04-05 0:06:16,ASHD2H3XL,R2M49-S-DD2
2025-04-05 0:14:53,ASHD3Y00L,R2M47-N-BD1
2025-04-05 0:15:02,ASHD3Y00M,R2M47-N-AD2
2025-04-05 0:15:00,ASHD3Y00S,R2M47-N-AD1
2025-04-05 0:14:54,ASHD3Y0XL,R2M47-N-BD2
2025-04-05 0:10:25,ASHD3Y2XL,R2O47-N-BD1
2025-04-05 0:10:22,ASHD3Y3XL,R2O47-N-BD2
2025-04-05 0:09:48,ASHDB600L,R2Q47-N-BD1
2025-04-05 0:09:53,ASHDB600M,R2Q47-N-AD2
2025-04-05 0:09:50,ASHDB600S,R2Q47-N-AD1
2025-04-05 0:08:40,ASHDB60XL,R2Q47-N-BD2
2025-04-05 0:02:42,ASHDB62XL,R2M49-N-BD1
2025-04-05 0:02:43,ASHDB63XL,R2M49-N-BD2
2025-04-05 0:15:32,ASHDD300L,R2N47-S-DD1
2025-04-05 0:15:37,ASHDD300M,R2N47-S-CD2
2025-04-05 0:15:36,ASHDD300S,R2N47-S-CD1
2025-04-05 0:15:34,ASHDD30XL,R2N47-S-DD2
2025-04-05 0:15:48,ASHDD32XL,R2O47-S-DD1
2025-04-05 0:15:49,ASHDD33XL,R2O47-S-DD2
2025-04-05 0:09:57,ASHDE700L,R2P47-N-DD1
2025-04-05 0:10:02,ASHDE700M,R2P47-N-CD2
2025-04-05 0:10:00,ASHDE700S,R2P47-N-CD1
2025-04-05 0:09:59,ASHDE70XL,R2P47-N-DD2
2025-04-05 0:02:45,ASHDE72XL,R2M49-N-CD1
2025-04-05 0:02:46,ASHDE73XL,R2M49-N-CD2
2025-04-05 0:10:04,ASHDJ000L,R2P47-N-BD1
2025-04-05 0:10:12,ASHDJ000M,R2P47-N-AD2
2025-04-05 0:10:10,ASHDJ000S,R2P47-N-AD1
2025-04-05 0:10:06,ASHDJ00XL,R2P47-N-BD2
2025-04-05 0:02:39,ASHDJ02XL,R2M49-N-AD1
2025-04-05 0:02:40,ASHDJ03XL,R2M49-N-AD2
2025-04-05 0:14:46,ASHDO400L,R2M47-N-DD1
2025-04-05 0:14:50,ASHDO400M,R2M47-N-CD2
2025-04-05 0:14:49,ASHDO400S,R2M47-N-CD1
2025-04-05 0:14:47,ASHDO40XL,R2M47-N-DD2
2025-04-05 0:10:18,ASHDO42XL,R2O47-N-DD1
2025-04-05 0:10:15,ASHDO43XL,R2O47-N-DD2
2025-04-03 17:10:01,BBRT1F06M,R1S08-N-AT3
2025-04-03 17:09:53,BBRT1F12M,R1S08-N-BT3
2025-04-03 17:09:45,BBRT1F18M,R1S08-N-CT3
2025-04-03 17:09:31,BBRT1F24M,R1S08-N-DT3
2025-04-03 17:16:21,BBRT1H12M,R1T10-N-BT2
2025-04-03 17:16:15,BBRT1H18M,R1T10-N-CT2
2025-04-03 17:16:05,BBRT1H24M,R1T10-N-DT2
2025-04-04 9:05:38,BBRT1N06M,R1S12-S-AT2
2025-04-04 9:05:30,BBRT1N12M,R1S12-S-BT2
2025-04-04 9:05:25,BBRT1N18M,R1S12-S-CT2
2025-04-03 17:15:18,BBRT1P12M,R1S10-S-BT3
2025-04-03 17:15:12,BBRT1P18M,R1S10-S-CT3
2025-04-03 17:15:05,BBRT1P24M,R1S10-S-DT3
2025-04-04 9:05:22,BBRT1R18M,R1S12-S-CT3
2025-04-03 17:10:03,BBRT1W06M,R1S08-N-AT2
2025-04-03 17:09:56,BBRT1W12M,R1S08-N-BT2
2025-04-03 17:09:48,BBRT1W18M,R1S08-N-CT2
2025-04-03 17:09:35,BBRT1W24M,R1S08-N-DT2
2025-04-04 9:05:27,BBRT2E18M,R1S12-S-CT1
2025-04-04 9:05:19,BBRT2E24M,R1S12-S-DT1
2025-04-03 17:15:56,BBRT4N06M,R1S10-N-AT3
2025-04-03 17:15:51,BBRT4N12M,R1S10-N-BT3
2025-04-03 17:15:46,BBRT4N18M,R1S10-N-CT3
2025-04-03 17:15:39,BBRT4N24M,R1S10-N-DT3
2025-04-04 9:07:02,BBRT6Y12M,R1S12-N-BT2
2025-04-03 17:15:24,BBRT7C12M,R1S10-S-BT1
2025-04-03 17:16:26,BBRTG606M,R1T10-N-AT3
2025-04-03 17:15:28,BBRTSO06M,R1S10-S-AT2
2025-04-04 23:49:36,BCDV1B00L,R2M55-N-DT3
2025-04-04 23:49:34,BCDV1B00M,R2M55-N-DT2
2025-04-04 23:49:33,BCDV1B00S,R2M55-N-DT1
2025-04-04 23:49:28,BCDV1B0XL,R2M55-N-CT1
2025-04-04 23:49:29,BCDV1B2XL,R2M55-N-CT2
2025-04-04 23:49:53,BCDV1K00L,R2N55-N-BT3
2025-04-04 23:49:50,BCDV1K00M,R2N55-N-BT2
2025-04-04 23:49:49,BCDV1K00S,R2N55-N-BT1
2025-04-04 23:49:40,BCDV1K0XL,R2N55-N-AT1
2025-04-04 23:49:41,BCDV1K2XL,R2N55-N-AT2
2025-04-04 23:55:26,BCDV1N00L,R2Q53-N-BT3
2025-04-04 23:55:23,BCDV1N00M,R2Q53-N-BT2
2025-04-04 23:55:22,BCDV1N00S,R2Q53-N-BT1
2025-04-04 23:55:18,BCDV1N0XL,R2Q53-N-AT1
2025-04-04 23:55:19,BCDV1N2XL,R2Q53-N-AT2
