Timestamp,SKU,Location
2025-04-04 21:02:16,HAUT2V00M,R2H55-N-AD2
2025-04-04 21:02:14,HAUT2V0XL,R2H55-N-BD2
2025-04-04 21:02:13,HAUT2V00L,R2H55-N-BD1
2025-04-04 21:02:11,HAUT2V2XL,R2H55-N-CD1
2025-04-04 21:02:10,HAUT2V3XL,R2H55-N-CD2
2025-04-04 21:02:08,HAUT2V5XL,R2H55-N-DD2
2025-04-04 21:02:07,HAUT2V4XL,R2H55-N-DD1
2025-04-04 21:02:03,HAUT9J00M,R2G55-N-AD2
2025-04-04 21:02:01,HAUT9J00S,R2G55-N-AD1
2025-04-04 21:01:53,HAUT9J0XL,R2G55-N-BD2
2025-04-04 21:01:50,HAUT9J00L,R2G55-N-BD1
2025-04-04 21:01:50,HAUT9J00L,R2G55-N-BD1
2025-04-04 21:01:47,HAUT9J2XL,R2G55-N-CD1
2025-04-04 21:01:45,HAUT9J3XL,R2G55-N-CD2
2025-04-04 21:01:44,HAUT9J5XL,R2G55-N-DD2
2025-04-04 21:01:42,HAUT9J4XL,R2G55-N-DD1
2025-04-04 21:01:38,EMPTY,R2G57-S-AT1
2025-04-04 21:01:37,EMPTY,R2G57-S-AT2
2025-04-04 21:01:35,EMPTY,R2G57-S-AT3
2025-04-04 21:01:33,NLWV3N3XL,R2G57-S-BT3
2025-04-04 21:01:32,EMPTY,R2G57-S-BT2
2025-04-04 21:01:31,NLWV2B3XL,R2G57-S-BT1
2025-04-04 21:01:29,EMPTY,R2G57-S-CT1
2025-04-04 21:01:28,EMPTY,R2G57-S-CT2
2025-04-04 21:01:26,EMPTY,R2G57-S-CT3
2025-04-04 21:01:25,NLWVL93XL,R2G57-S-DT3
2025-04-04 21:01:23,NLWV4R3XL,R2G57-S-DT2
2025-04-04 21:01:22,NLWV2W3XL,R2G57-S-DT1
2025-04-04 21:01:20,NLWV6C0XS,R2H57-S-AT1
2025-04-04 21:01:18,NLWV6C00S,R2H57-S-AT2
2025-04-04 21:01:16,NLWV6C00M,R2H57-S-AT3
2025-04-04 21:01:15,NLWV6C2XL,R2H57-S-BT3
2025-04-04 21:01:13,NLWV6C0XL,R2H57-S-BT2
2025-04-04 21:01:12,NLWV6C00L,R2H57-S-BT1
2025-04-04 21:01:10,NLWV2Q0XS,R2H57-S-CT1
2025-04-04 21:01:09,NLWV2Q00S,R2H57-S-CT2
2025-04-04 21:01:08,NLWV2Q00M,R2H57-S-CT3
2025-04-04 21:01:06,NLWV2Q2XL,R2H57-S-DT3
2025-04-04 21:01:05,NLWV2Q0XL,R2H57-S-DT2
2025-04-04 21:01:04,NLWV2Q00L,R2H57-S-DT1
2025-04-04 21:00:59,NLWV4Q0XS,R2I57-S-AT1
2025-04-04 21:00:58,NLWV4Q00S,R2I57-S-AT2
2025-04-04 21:00:56,NLWV4Q00M,R2I57-S-AT3
2025-04-04 21:00:55,NLWV4Q2XL,R2I57-S-BT3
2025-04-04 21:00:53,NLWV4Q0XL,R2I57-S-BT2
2025-04-04 21:00:52,NLWV4Q00L,R2I57-S-BT1
2025-04-04 21:00:51,NLWV1F0XS,R2I57-S-CT1
2025-04-04 21:00:49,NLWV1F00S,R2I57-S-CT2
2025-04-04 21:00:48,NLWV1F00M,R2I57-S-CT3
2025-04-04 21:00:47,NLWV1F2XL,R2I57-S-DT3
2025-04-04 21:00:45,NLWV1F0XL,R2I57-S-DT2
2025-04-04 21:00:43,NLWV1F00L,R2I57-S-DT1
2025-04-04 21:00:35,NLWV0Y0XS,R2J57-S-CT1
2025-04-04 21:00:33,NLWV0Y00S,R2J57-S-CT2
2025-04-04 21:00:32,NLWV0Y00M,R2J57-S-CT3
2025-04-04 21:00:31,NLWV0Y2XL,R2J57-S-DT3
2025-04-04 21:00:30,NLWV0Y0XL,R2J57-S-DT2
2025-04-04 21:00:29,NLWV0Y00L,R2J57-S-DT1
2025-04-04 21:00:25,EMPTY,R2K57-S-AT1
2025-04-04 21:00:23,EMPTY,R2K57-S-AT3
2025-04-04 21:00:21,EMPTY,R2K57-S-AT2
2025-04-04 21:00:19,EMPTY,R2K57-S-BT1
2025-04-04 21:00:17,EMPTY,R2K57-S-BT3
2025-04-04 21:00:16,EMPTY,R2K57-S-BT2
2025-04-04 21:00:14,BTRDZ20XS,R2K57-S-CT1
2025-04-04 21:00:13,BTRDZ200S,R2K57-S-CT2
2025-04-04 21:00:09,BTRDZ200M,R2K57-S-CT3
2025-04-04 21:00:07,BTRDZ22XL,R2K57-S-DT3
2025-04-04 21:00:06,BTRDZ20XL,R2K57-S-DT2
2025-04-04 21:00:05,BTRDZ200L,R2K57-S-DT1
2025-04-04 20:59:55,BTRDZ30XS,R2K57-N-AT1
2025-04-04 20:59:54,BTRDZ300S,R2K57-N-AT2
2025-04-04 20:59:53,BTRDZ300M,R2K57-N-AT3
2025-04-04 20:59:51,BTRDZ32XL,R2K57-N-BT3
2025-04-04 20:59:50,BTRDZ30XL,R2K57-N-BT2
2025-04-04 20:59:49,BTRDZ300L,R2K57-N-BT1
2025-04-04 20:59:47,BTRDZ10XS,R2K57-N-CT1
2025-04-04 20:59:45,BTRDZ100S,R2K57-N-CT2
2025-04-04 20:59:44,BTRDZ100M,R2K57-N-CT3
2025-04-04 20:59:43,BTRDZ12XL,R2K57-N-DT3
2025-04-04 20:59:42,BTRDZ10XL,R2K57-N-DT2
2025-04-04 20:59:41,BTRDZ100L,R2K57-N-DT1
2025-04-04 20:59:38,NLWV3N0XS,R2J57-N-AT1
2025-04-04 20:59:37,NLWV3N00S,R2J57-N-AT2
2025-04-04 20:59:36,NLWV3N00M,R2J57-N-AT3
2025-04-04 20:59:34,NLWV3N2XL,R2J57-N-BT3
2025-04-04 20:59:33,NLWV3N0XL,R2J57-N-BT2
2025-04-04 20:59:31,NLWV3N00L,R2J57-N-BT1
2025-04-04 20:59:29,NLWVL90XS,R2J57-N-CT1
2025-04-04 20:59:28,NLWVL900S,R2J57-N-CT2
2025-04-04 20:59:27,NLWVL900M,R2J57-N-CT3
2025-04-04 20:59:26,NLWVL92XL,R2J57-N-DT3
2025-04-04 20:59:24,NLWVL90XL,R2J57-N-DT2
2025-04-04 20:59:23,NLWVL900L,R2J57-N-DT1
2025-04-04 20:59:19,NLWV2B0XS,R2I57-N-AT1
2025-04-04 20:59:17,NLWV2B00S,R2I57-N-AT2
2025-04-04 20:59:16,NLWV2B00M,R2I57-N-AT3
2025-04-04 20:59:15,NLWV2B2XL,R2I57-N-BT3
2025-04-04 20:59:13,NLWV2B0XL,R2I57-N-BT2
2025-04-04 20:59:12,NLWV2B00L,R2I57-N-BT1
2025-04-04 20:59:11,NLWV0Q0XS,R2I57-N-CT1
2025-04-04 20:59:10,NLWV0Q00S,R2I57-N-CT2
2025-04-04 20:59:08,NLWV0Q00M,R2I57-N-CT3
2025-04-04 20:59:07,NLWV0Q2XL,R2I57-N-DT3
2025-04-04 20:59:05,NLWV0Q0XL,R2I57-N-DT2
2025-04-04 20:59:04,NLWV0Q00L,R2I57-N-DT1
2025-04-04 20:59:01,NLWV2W0XS,R2H57-N-AT1
2025-04-04 20:59:00,NLWV2W00S,R2H57-N-AT2
2025-04-04 20:58:58,NLWV2W00M,R2H57-N-AT3
2025-04-04 20:58:56,NLWV2W2XL,R2H57-N-BT3
2025-04-04 20:58:54,NLWV2W00L,R2H57-N-BT1
2025-04-04 20:58:53,NLWV2W0XL,R2H57-N-BT2
2025-04-04 20:58:51,EMPTY,R2H57-N-CT1
2025-04-04 20:58:49,EMPTY,R2H57-N-CT3
2025-04-04 20:58:47,EMPTY,R2H57-N-CT2
2025-04-04 20:58:44,EMPTY,R2H57-N-DT3
2025-04-04 20:58:43,EMPTY,R2H57-N-DT2
2025-04-04 20:58:42,EMPTY,R2H57-N-DT1
2025-04-04 20:58:39,EMPTY,R2G57-N-AT3
2025-04-04 20:58:38,EMPTY,R2G57-N-AT2
2025-04-04 20:58:37,EMPTY,R2G57-N-AT1
2025-04-04 20:58:34,EMPTY,R2G57-N-BT3
2025-04-04 20:58:31,NLWV4Q3XL,R2G57-N-BT2
2025-04-04 20:58:27,NLWV2Q3XL,R2G57-N-CT1
2025-04-04 20:58:26,EMPTY,R2G57-N-CT2
2025-04-04 20:58:24,EMPTY,R2G57-N-CT3
2025-04-04 20:58:22,EMPTY,R2G57-N-DT3
2025-04-04 20:58:21,EMPTY,R2G57-N-DT2
2025-04-04 20:58:19,NLWV6C3XL,R2G57-N-DT1
2025-04-04 20:58:14,WOGPG200L,R2G59-S-AT1
2025-04-04 20:58:12,WOGPG200S,R2G59-S-AT2
2025-04-04 20:58:10,WOGPG200M,R2G59-S-AT3
2025-04-04 20:58:09,WOGPG23XL,R2G59-S-BT3
2025-04-04 20:58:08,WOGPG22XL,R2G59-S-BT2
2025-04-04 20:58:06,WOGPG20XL,R2G59-S-BT1
2025-04-04 20:58:05,WOGP1M00L,R2G59-S-CT1
2025-04-04 20:58:03,WOGP1M00S,R2G59-S-CT2
2025-04-04 20:58:02,WOGP1M00M,R2G59-S-CT3
2025-04-04 20:58:01,EMPTY,R2G59-S-DT3
2025-04-04 20:57:59,WOGP1M2XL,R2G59-S-DT2
2025-04-04 20:57:57,WOGP1M0XL,R2G59-S-DT1
2025-04-04 20:57:55,WOGP1N00L,R2H59-S-AT1
2025-04-04 20:57:54,WOGP1N00S,R2H59-S-AT2
2025-04-04 20:57:52,WOGP1N00M,R2H59-S-AT3
2025-04-04 20:57:51,WOGP1N3XL,R2H59-S-BT3
2025-04-04 20:57:50,WOGP1N2XL,R2H59-S-BT2
2025-04-04 20:57:48,WOGP1N0XL,R2H59-S-BT1
2025-04-04 20:57:47,WOGP7S00L,R2H59-S-CT1
2025-04-04 20:57:46,WOGP7S00S,R2H59-S-CT2
2025-04-04 20:57:44,WOGP7S00M,R2H59-S-CT3
2025-04-04 20:57:43,WOGP7S3XL,R2H59-S-DT3
2025-04-04 20:57:42,WOGP7S2XL,R2H59-S-DT2
2025-04-04 20:57:40,WOGP7S0XL,R2H59-S-DT1
2025-04-04 20:57:38,WOGP1B00L,R2I59-S-AT1
2025-04-04 20:57:36,WOGP1B00S,R2I59-S-AT2
2025-04-04 20:57:34,WOGP1B00M,R2I59-S-AT3
2025-04-04 20:57:33,WOGP1B3XL,R2I59-S-BT3
2025-04-04 20:57:32,WOGP1B2XL,R2I59-S-BT2
2025-04-04 20:57:30,WOGP1B0XL,R2I59-S-BT1
2025-04-04 20:57:28,WOGP1W00L,R2I59-S-CT1
2025-04-04 20:57:26,WOGP1W00S,R2I59-S-CT2
2025-04-04 20:57:25,WOGP1W00M,R2I59-S-CT3
2025-04-04 20:57:23,WOGP1W3XL,R2I59-S-DT3
2025-04-04 20:57:22,WOGP1W2XL,R2I59-S-DT2
2025-04-04 20:57:21,WOGP1W0XL,R2I59-S-DT1
2025-04-04 20:57:16,WOGP3G00L,R2J59-S-AT1
2025-04-04 20:57:14,WOGP3G00S,R2J59-S-AT2
2025-04-04 20:57:13,WOGP3G00M,R2J59-S-AT3
2025-04-04 20:57:04,WOGP3G2XL,R2J59-S-BT2
2025-04-04 20:57:03,WOGP3G0XL,R2J59-S-BT1
2025-04-04 20:57:01,WOGP7C00L,R2J59-S-CT1
2025-04-04 20:57:00,WOGP7C00S,R2J59-S-CT2
2025-04-04 20:56:57,WOGP7C00M,R2J59-S-CT3
2025-04-04 20:56:56,WOGP7C3XL,R2J59-S-DT3
2025-04-04 20:56:55,WOGP7C2XL,R2J59-S-DT2
2025-04-04 20:56:51,WOGP7C0XL,R2J59-S-DT1
2025-04-04 20:56:49,WORB4W2XL,R2K59-S-AT3
2025-04-04 20:56:47,WORB4W0XL,R2K59-S-AT2
2025-04-04 20:56:46,WORB4W0XS,R2K59-S-AT1
2025-04-04 20:56:44,WORB4W00S,R2K59-S-BT1
2025-04-04 20:56:42,WORB4W00L,R2K59-S-BT3
2025-04-04 20:56:41,WORB4W00M,R2K59-S-BT2
2025-04-04 20:56:39,EMPTY,R2K59-S-CT1
2025-04-04 20:56:37,EMPTY,R2K59-S-CT3
2025-04-04 20:56:36,EMPTY,R2K59-S-CT2
2025-04-04 20:56:35,EMPTY,R2K59-S-DT3
2025-04-04 20:56:34,EMPTY,R2K59-S-DT2
2025-04-04 20:56:32,EMPTY,R2K59-S-DT1
2025-04-04 20:56:20,WORB9Z0XS,R2K59-N-AT1
2025-04-04 20:56:19,WORB9Z0XL,R2K59-N-AT2
2025-04-04 20:56:17,WORB9Z2XL,R2K59-N-AT3
2025-04-04 20:56:16,WORB9Z00L,R2K59-N-BT3
2025-04-04 20:56:14,WORB9Z00M,R2K59-N-BT2
2025-04-04 20:56:13,WORB9Z00S,R2K59-N-BT1
2025-04-04 20:56:11,WORBT70XS,R2K59-N-CT1
2025-04-04 20:56:09,WORBT70XL,R2K59-N-CT2
2025-04-04 20:56:08,WORBT72XL,R2K59-N-CT3
2025-04-04 20:56:05,WORBT700L,R2K59-N-DT3
2025-04-04 20:56:04,WORBT700M,R2K59-N-DT2
2025-04-04 20:56:02,WORBT700S,R2K59-N-DT1
2025-04-04 20:56:00,WOGP5B00L,R2J59-N-AT1
2025-04-04 20:55:58,WOGP5B00S,R2J59-N-AT2
2025-04-04 20:55:56,WOGP5B00M,R2J59-N-AT3
2025-04-04 20:55:53,WOGP5B2XL,R2J59-N-BT2
2025-04-04 20:55:52,WOGP5B0XL,R2J59-N-BT1
2025-04-04 20:55:50,WOGP7S00L,R2J59-N-CT1
2025-04-04 20:55:49,WOGP7S00S,R2J59-N-CT2
2025-04-04 20:55:48,WOGP7S00M,R2J59-N-CT3
2025-04-04 20:55:46,WOGP7S3XL,R2J59-N-DT3
2025-04-04 20:55:45,WOGP7S2XL,R2J59-N-DT2
2025-04-04 20:55:44,WOGP7S0XL,R2J59-N-DT1
2025-04-04 20:55:41,WOGP2K00L,R2I59-N-AT1
2025-04-04 20:55:40,WOGP2K00S,R2I59-N-AT2
2025-04-04 20:55:38,WOGP2K00M,R2I59-N-AT3
2025-04-04 20:55:35,WOGP2K3XL,R2I59-N-BT3
2025-04-04 20:55:33,WOGP2K2XL,R2I59-N-BT2
2025-04-04 20:55:32,WOGP2K0XL,R2I59-N-BT1
2025-04-04 20:55:31,WOGP4N00L,R2I59-N-CT1
2025-04-04 20:55:29,WOGP4N00S,R2I59-N-CT2
2025-04-04 20:55:26,WOGP4N00M,R2I59-N-CT3
2025-04-04 20:55:25,WOGP4N3XL,R2I59-N-DT3
2025-04-04 20:55:23,WOGP4N2XL,R2I59-N-DT2
2025-04-04 20:55:22,WOGP4N0XL,R2I59-N-DT1
2025-04-04 20:55:20,WOGP1Q00L,R2H59-N-AT1
2025-04-04 20:55:18,WOGP1Q00S,R2H59-N-AT2
2025-04-04 20:55:16,WOGP1Q00M,R2H59-N-AT3
2025-04-04 20:55:15,WOGP1Q3XL,R2H59-N-BT3
2025-04-04 20:55:14,WOGP1Q2XL,R2H59-N-BT2
2025-04-04 20:55:12,WOGP1Q0XL,R2H59-N-BT1
2025-04-04 20:55:08,WOGP6P00L,R2H59-N-CT1
2025-04-04 20:55:06,WOGP6P00S,R2H59-N-CT2
2025-04-04 20:55:05,WOGP6P00M,R2H59-N-CT3
2025-04-04 20:55:02,WOGP6P2XL,R2H59-N-DT2
2025-04-04 20:55:01,WOGP6P0XL,R2H59-N-DT1
2025-04-04 20:54:58,WOGP4H00M,R2G59-N-AT3
2025-04-04 20:54:56,WOGP4H00S,R2G59-N-AT2
2025-04-04 20:54:55,WOGP4H00L,R2G59-N-AT1
2025-04-04 20:54:53,WOGP4H0XL,R2G59-N-BT1
2025-04-04 20:54:52,WOGP4H2XL,R2G59-N-BT2
2025-04-04 20:54:51,WOGP4H3XL,R2G59-N-BT3
2025-04-04 20:54:49,WOGP1R00M,R2G59-N-CT3
2025-04-04 20:54:48,WOGP1R00S,R2G59-N-CT2
2025-04-04 20:54:47,WOGP1R00L,R2G59-N-CT1
2025-04-04 20:54:43,WOGP1R3XL,R2G59-N-DT3
2025-04-04 20:54:42,WOGP1R2XL,R2G59-N-DT2
2025-04-04 20:54:36,WOGP1R0XL,R2G59-N-DT1
2025-04-04 20:54:31,WORB1F0XS,R2G61-S-AT1
2025-04-04 20:54:30,WORB1F0XL,R2G61-S-AT2
2025-04-04 20:54:28,WORB1F2XL,R2G61-S-AT3
2025-04-04 20:54:27,WORB1F00L,R2G61-S-BT3
2025-04-04 20:54:25,WORB1F00M,R2G61-S-BT2
2025-04-04 20:54:24,WORB1F00S,R2G61-S-BT1
2025-04-04 20:54:22,WORB6F0XS,R2G61-S-CT1
2025-04-04 20:54:18,WORB6F0XL,R2G61-S-CT2
2025-04-04 20:54:17,WORB6F2XL,R2G61-S-CT3
2025-04-04 20:54:16,WORB6F00L,R2G61-S-DT3
2025-04-04 20:54:14,WORB6F00M,R2G61-S-DT2
2025-04-04 20:54:12,WORB6F00S,R2G61-S-DT1
2025-04-04 20:54:10,WORB6N0XS,R2H61-S-AT1
2025-04-04 20:54:09,WORB6N0XL,R2H61-S-AT2
2025-04-04 20:54:07,WORB6N2XL,R2H61-S-AT3
2025-04-04 20:54:06,WORB6N00L,R2H61-S-BT3
2025-04-04 20:54:04,WORB6N00M,R2H61-S-BT2
2025-04-04 20:54:03,WORB6N00S,R2H61-S-BT1
2025-04-04 20:54:02,WORB4Q0XS,R2H61-S-CT1
2025-04-04 20:54:00,WORB4Q0XL,R2H61-S-CT2
2025-04-04 20:53:59,WORB4Q2XL,R2H61-S-CT3
2025-04-04 20:53:57,WORB4Q00L,R2H61-S-DT3
2025-04-04 20:53:56,WORB4Q00M,R2H61-S-DT2
2025-04-04 20:53:55,WORB4Q00S,R2H61-S-DT1
2025-04-04 20:53:53,WORB8G0XS,R2I61-S-AT1
2025-04-04 20:53:52,WORB8G0XL,R2I61-S-AT2
2025-04-04 20:53:51,WORB8G2XL,R2I61-S-AT3
2025-04-04 20:53:49,WORB8G00L,R2I61-S-BT3
2025-04-04 20:53:48,WORB8G00M,R2I61-S-BT2
2025-04-04 20:53:47,WORB8G00S,R2I61-S-BT1
2025-04-04 20:53:46,WORB7B0XS,R2I61-S-CT1
2025-04-04 20:53:45,WORB7B0XL,R2I61-S-CT2
2025-04-04 20:53:44,WORB7B2XL,R2I61-S-CT3
2025-04-04 20:53:42,WORB7B00L,R2I61-S-DT3
2025-04-04 20:53:42,WORB7B00M,R2I61-S-DT2
2025-04-04 20:53:41,WORB7B00S,R2I61-S-DT1
2025-04-04 20:53:38,WORB9S0XS,R2J61-S-AT1
2025-04-04 20:53:36,WORB9S0XL,R2J61-S-AT2
2025-04-04 20:53:35,WORB9S2XL,R2J61-S-AT3
